1666,32,15,20
1667,32,15,20
1668,32,15,20
1669,32,15,20
1670,32,15,20
1671,32,15,20
1672,32,15,20
1673,32,15,20
1674,32,15,20
1675,32,15,20
1676,32,15,20
1677,32,15,20
1678,32,15,20
1679,32,15,20
1680,32,15,20
1681,32,15,20
1682,32,15,20
1683,32,15,20
1684,32,15,20
1685,32,15,20
1686,32,15,20
1687,32,15,20
1688,32,15,20
1689,32,15,20
1690,32,15,20
1691,32,15,20
1692,32,15,20
1693,32,15,20
1694,32,15,20
1695,32,15,20
1696,32,15,20
1697,32,15,20
1698,32,15,20
1699,32,15,20
1700,32,15,20
1701,32,15,20
1702,32,15,20
1703,32,15,20
1704,32,15,20
1705,32,15,20
1706,32,15,20
1707,32,15,20
1708,32,15,20
1709,32,15,20
1710,32,15,20
1711,32,15,20
1712,32,15,20
1713,32,15,20
1714,32,15,20
1715,32,15,20
1716,32,15,20
1717,32,15,20
1718,32,15,20
1719,32,15,20
1720,32,15,20
1721,32,15,20
1722,32,15,20
1723,32,15,20
1724,32,15,20
1725,32,15,20
1726,32,15,20
1727,32,15,20
1728,32,15,20
1729,32,15,20
1730,32,15,20
1731,32,15,20
1732,32,15,20
1733,32,15,20
1734,32,15,20
1735,32,15,20
1736,32,15,20
1737,32,15,20
1738,32,15,20
1739,32,15,20
1740,32,15,20
1741,32,15,20
1742,32,15,20
1743,32,15,20
1744,32,15,20
1745,32,15,20
1746,32,15,20
1747,32,15,20
1748,32,15,20
1749,32,15,20
1750,32,15,20
1751,32,15,20
1752,32,15,20
1753,32,15,20
1754,32,15,20
1755,32,15,20
1756,32,15,20
1757,32,15,20
1758,32,15,20
1759,32,15,20
1760,32,15,20
1761,32,15,20
1762,32,15,20
1763,32,15,20
1764,32,15,20
1765,32,15,20
1766,32,15,20
1767,32,15,20
1768,32,15,20
1769,32,15,20
1770,32,15,20
1771,32,15,20
1772,32,15,20
1773,32,15,20
1774,32,15,20
1775,32,15,20
1776,32,15,20
1777,32,15,20
1778,32,15,20
1779,32,15,20
1780,32,15,20
1781,32,15,20
1782,32,15,20
1783,32,15,20
1784,32,15,20
1785,32,15,20
1786,32,15,20
1787,32,15,20
1788,32,15,20
1789,32,15,20
1790,32,15,20
1791,32,15,20
1792,32,15,20
1793,32,15,20
1794,32,15,20
1795,32,15,20
1796,32,15,20
1797,32,15,20
1798,32,15,20
1799,32,15,20
1800,32,15,20
1801,32,15,20
1802,32,15,20
1803,32,15,20
1804,32,15,20
1805,32,15,20
1806,32,15,20
1807,32,15,20
1808,32,15,20
1809,32,15,20
1810,32,15,20
1811,32,15,20
1812,32,15,20
1813,32,15,20
1814,32,15,20
1815,32,15,20
1816,32,15,20
1817,32,15,20
1818,32,15,20
1819,32,15,20
1820,32,15,20
1821,32,15,20
1822,32,15,20
1823,32,15,20
1824,32,15,20
1825,32,15,20
1826,32,15,20
1827,32,15,20
1828,32,15,20
1829,32,15,20
1830,32,15,20
1831,32,15,20
1832,32,15,20
1833,32,15,20
1834,32,15,20
1835,32,15,20
1836,32,15,20
1837,32,15,20
1838,32,15,20
1839,32,15,20
1840,32,15,20
1841,32,15,20
1842,32,15,20
1843,32,15,20
1844,32,15,20
1845,32,15,20
1846,32,15,20
1847,32,15,20
1848,32,15,20
1849,32,15,20
1850,32,15,20
1851,32,15,20
1852,32,15,20
1853,32,15,20
1854,32,15,20
1855,32,15,20
1856,32,15,20
1857,32,15,20
1858,32,15,20
1859,32,15,20
1860,32,15,20
1861,32,15,20
1862,32,15,20
1863,32,15,20
1864,32,15,20
1865,32,15,20
1866,32,15,20
1867,32,15,20
1868,32,15,20
1869,32,15,20
1870,32,15,20
1871,32,15,20
1872,32,15,20
1873,32,15,20
1874,32,15,20
1875,32,15,20
1876,32,15,20
1877,32,15,20
1878,32,15,20
1879,32,15,20
1880,32,15,20
1881,32,15,20
1882,32,15,20
1883,32,15,20
1884,32,15,20
1885,32,15,20
1886,32,15,20
1887,32,15,20
1888,32,15,20
1889,32,15,20
1890,32,15,20
1891,32,15,20
1892,32,15,20
1893,32,15,20
1894,32,15,20
1895,32,15,20
1896,32,15,20
1897,32,15,20
1898,32,15,20
1899,32,15,20
1900,32,15,20
1901,32,15,20
1902,32,15,20
1903,32,15,20
1904,32,15,20
1905,32,15,20
1906,32,15,20
1907,32,15,20
1908,32,15,20
1909,32,15,20
1910,32,15,20
1911,32,15,20
1912,32,15,20
1913,32,15,20
1914,32,15,20
1915,32,15,20
1916,32,15,20
1917,32,15,20
1918,32,15,20
1919,32,15,20
1920,32,15,20
1921,32,15,20
1922,32,15,20
1923,32,15,20
1924,32,15,20
1925,32,15,20
1926,32,15,20
1927,32,15,20
1928,32,15,20
1929,32,15,20
1930,32,15,20
1931,32,15,20
1932,32,15,20
1933,32,15,20
1934,32,15,20
1935,32,15,20
1936,32,15,20
1937,32,15,20
1938,32,15,20
1939,32,15,20
1940,32,15,20
1941,32,15,20
1942,32,15,20
1943,32,15,20
1944,32,15,20
1945,32,15,20
1946,32,15,20
1947,32,15,20
1948,32,15,20
1949,32,15,20
1950,32,15,20
1951,32,15,20
1952,32,15,20
1953,32,15,20
1954,32,15,20
1955,32,15,20
1956,32,15,20
1957,32,15,20
1958,32,15,20
1959,32,15,20
1960,32,15,20
1961,32,15,20
1962,32,15,20
1963,32,15,20
1964,32,15,20
1965,32,15,20
1966,32,15,20
1967,32,15,20
1968,32,15,20
1969,32,15,20
1970,32,15,20
1971,32,15,20
1972,32,15,20
1973,32,15,20
1974,32,15,20
1975,32,15,20
1976,32,15,20
1977,32,15,20
1978,32,15,20
1979,32,15,20
1980,32,15,20
1981,32,15,20
1982,32,15,20
1983,32,15,20
1984,32,15,20
1985,32,15,20
1986,32,15,20
1987,32,15,20
1988,32,15,20
1989,32,15,20
1990,32,15,20
1991,32,15,20
1992,32,15,20
1993,32,15,20
1994,32,15,20
1995,32,15,20
1996,32,15,20
1997,32,15,20
1998,32,15,20
1999,32,15,20
2000,32,15,20
2001,32,15,20
2002,32,15,20
2003,32,15,20
2004,32,15,20
2005,32,15,20
2006,32,15,20
2007,32,15,20
2008,32,15,20
2009,32,15,20
2010,32,15,20
2011,32,15,20
2012,32,15,20
2013,32,15,20
2014,32,15,20
2015,32,15,20
2016,32,15,20
2017,32,15,20
2018,32,15,20
2019,32,15,20
2020,32,15,20
2021,32,15,20
2022,32,15,20
2023,32,15,20
2024,32,15,20
2025,32,15,20
2026,32,15,20
2027,32,15,20
2028,32,15,20
2029,32,15,20
2030,32,15,20
2031,32,15,20
2032,32,15,20
2033,32,15,20
2034,32,15,20
2035,32,15,20
2036,32,15,20
2037,32,15,20
2038,32,15,20
2039,32,15,20
2040,32,15,20
2041,32,15,20
2042,32,15,20
2043,32,15,20
2044,32,15,20
2045,32,15,20
2046,32,15,20
2047,32,15,20
2048,32,15,20
2049,32,15,20
2050,32,15,20
2051,32,15,20
2052,32,15,20
2053,32,15,20
2054,32,15,20
2055,32,15,20
2056,32,15,20
2057,32,15,20
2058,32,15,20
2059,32,15,20
2060,32,15,20
2061,32,15,20
2062,32,15,20
2063,32,15,20
2064,32,15,20
2065,32,15,20
2066,32,15,20
2067,32,15,20
2068,32,15,20
2069,32,15,20
2070,32,15,20
2071,32,15,20
2072,32,15,20
2073,32,15,20
2074,32,15,20
2075,32,15,20
2076,32,15,20
2077,32,15,20
2078,32,15,20
2079,32,15,20
2080,32,15,20
2081,32,15,20
2082,32,15,20
2083,32,15,20
2084,32,15,20
2085,32,15,20
2086,32,15,20
2087,32,15,20
2088,32,15,20
2089,32,15,20
2090,32,15,20
2091,32,15,20
2092,32,15,20
2093,32,15,20
2094,32,15,20
2095,32,15,20
2096,32,15,20
2097,32,15,20
2098,32,15,20
2099,32,15,20
2100,32,15,20
2101,32,15,20
2102,32,15,20
2103,32,15,20
2104,32,15,20
2105,32,15,20
2106,32,15,20
2107,32,15,20
2108,32,15,20
2109,32,15,20
2110,32,15,20
2111,32,15,20
2112,32,15,20
2113,32,15,20
2114,32,15,20
2115,32,15,20
2116,32,15,20
2117,32,15,20
2118,32,15,20
2119,32,15,20
2120,32,15,20
2121,32,15,20
2122,32,15,20
2123,32,15,20
2124,32,15,20
2125,32,15,20
2126,32,15,20
2127,32,15,20
2128,32,15,20
2129,32,15,20
2130,32,15,20
2131,32,15,20
2132,32,15,20
2133,32,15,20
2134,32,15,20
2135,32,15,20
2136,32,15,20
2137,32,15,20
2138,32,15,20
2139,32,15,20
2140,32,15,20
2141,32,15,20
2142,32,15,20
2143,32,15,20
2144,32,15,20
2145,32,15,20
2146,32,15,20
2147,32,15,20
2148,32,15,20
2149,32,15,20
2150,32,15,20
2151,32,15,20
2152,32,15,20
2153,32,15,20
2154,32,15,20
2155,32,15,20
2156,32,15,20
2157,32,15,20
2158,32,15,20
2159,32,15,20
2160,32,15,20
2161,32,15,20
2162,32,15,20
2163,32,15,20
2164,32,15,20
2165,32,15,20
2166,32,15,20
2167,32,15,20
2168,32,15,20
2169,32,15,20
2170,32,15,20
2171,32,15,20
2172,32,15,20
2173,32,15,20
2174,32,15,20
2175,32,15,20
2176,32,15,20
2177,32,15,20
2178,32,15,20
2179,32,15,20
2180,32,15,20
2181,32,15,20
2182,32,15,20
2183,32,15,20
2184,32,15,20
2185,32,15,20
2186,32,15,20
2187,32,15,20
2188,32,15,20
2189,32,15,20
2190,32,15,20
2191,32,15,20
2192,32,15,20
2193,32,15,20
2194,32,15,20
2195,32,15,20
2196,32,15,20
2197,32,15,20
2198,32,15,20
2199,32,15,20
2200,32,15,20
2201,32,15,20
2202,32,15,20
2203,32,15,20
2204,32,15,20
2205,32,15,20
2206,32,15,20
2207,32,15,20
2208,32,15,20
2209,32,15,20
2210,32,15,20
2211,32,15,20
2212,32,15,20
2213,32,15,20
2214,32,15,20
2215,32,15,20
2216,32,15,20
2217,32,15,20
2218,32,15,20
2219,32,15,20
2220,32,15,20
2221,32,15,20
2222,32,15,20
2223,32,15,20
2224,32,15,20
2225,32,15,20
2226,32,15,20
2227,32,15,20
2228,32,15,20
2229,32,15,20
2230,32,15,20
2231,32,15,20
2232,32,15,20
2233,32,15,20
2234,32,15,20
2235,32,15,20
2236,32,15,20
2237,32,15,20
2238,32,15,20
2239,32,15,20
2240,32,15,20
2241,32,15,20
2242,32,15,20
2243,32,15,20
2244,32,15,20
2245,32,15,20
2246,32,15,20
2247,32,15,20
2248,32,15,20
2249,32,15,20
2250,32,15,20
2251,32,15,20
2252,32,15,20
2253,32,15,20
2254,32,15,20
2255,32,15,20
2256,32,15,20
2257,32,15,20
2258,32,15,20
2259,32,15,20
2260,32,15,20
2261,32,15,20
2262,32,15,20
2263,32,15,20
2264,32,15,20
2265,32,15,20
2266,32,15,20
2267,32,15,20
2268,32,15,20
2269,32,15,20
2270,32,15,20
2271,32,15,20
2272,32,15,20
2273,32,15,20
2274,32,15,20
2275,32,15,20
2276,32,15,20
2277,32,15,20
2278,32,15,20
2279,32,15,20
2280,32,15,20
2281,32,15,20
2282,32,15,20
2283,32,15,20
2284,32,15,20
2285,32,15,20
2286,32,15,20
2287,32,15,20
2288,32,15,20
2289,32,15,20
2290,32,15,20
2291,32,15,20
2292,32,15,20
2293,32,15,20
2294,32,15,20
2295,32,15,20
2296,32,15,20
2297,32,15,20
2298,32,15,20
2299,32,15,20
2300,32,15,20
2301,32,15,20
2302,32,15,20
2303,32,15,20
2304,32,15,20
2305,32,15,20
2306,32,15,20
2307,32,15,20
2308,32,15,20
2309,32,15,20
2310,32,15,20
2311,32,15,20
2312,32,15,20
2313,32,15,20
2314,32,15,20
2315,32,15,20
2316,32,15,20
2317,32,15,20
2318,32,15,20
2319,32,15,20
2320,32,15,20
2321,32,15,20
2322,32,15,20
2323,32,15,20
2324,32,15,20
2325,32,15,20
2326,32,15,20
2327,32,15,20
2328,32,15,20
2329,32,15,20
2330,32,15,20
2331,32,15,20
2332,32,15,20
2333,32,15,20
2334,32,15,20
2335,32,15,20
2336,32,15,20
2337,32,15,20
2338,32,15,20
2339,32,15,20
2340,32,15,20
2341,32,15,20
2342,32,15,20
2343,32,15,20
2344,32,15,20
2345,32,15,20
2346,32,15,20
2347,32,15,20
2348,32,15,20
2349,32,15,20
2350,32,15,20
2351,32,15,20
2352,32,15,20
2353,32,15,20
2354,32,15,20
2355,32,15,20
2356,32,15,20
2357,32,15,20
2358,32,15,20
2359,32,15,20
2360,32,15,20
2361,32,15,20
2362,32,15,20
2363,32,15,20
2364,32,15,20
2365,32,15,20
2366,32,15,20
2367,32,15,20
2368,32,15,20
2369,32,15,20
2370,32,15,20
2371,32,15,20
2372,32,15,20
2373,32,15,20
2374,32,15,20
2375,32,15,20
2376,32,15,20
2377,32,15,20
2378,32,15,20
2379,32,15,20
2380,32,15,20
2381,32,15,20
2382,32,15,20
2383,32,15,20
2384,32,15,20
2385,32,15,20
2386,32,15,20
2387,32,15,20
2388,32,15,20
2389,32,15,20
2390,32,15,20
2391,32,15,20
2392,32,15,20
2393,32,15,20
2394,32,15,20
2395,32,15,20
2396,32,15,20
2397,32,15,20
2398,32,15,20
2399,32,15,20
2400,32,15,20
2401,32,15,20
2402,32,15,20
2403,32,15,20
2404,32,15,20
2405,32,15,20
2406,32,15,20
2407,32,15,20
2408,32,15,20
2409,32,15,20
2410,32,15,20
2411,32,15,20
2412,32,15,20
2413,32,15,20
2414,32,15,20
2415,32,15,20
2416,32,15,20
2417,32,15,20
2418,32,15,20
2419,32,15,20
2420,32,15,20
2421,32,15,20
2422,32,15,20
2423,32,15,20
2424,32,15,20
2425,32,15,20
2426,32,15,20
2427,32,15,20
2428,32,15,20
2429,32,15,20
2430,32,15,20
2431,32,15,20
2432,32,15,20
2433,32,15,20
2434,32,15,20
2435,32,15,20
2436,32,15,20
2437,32,15,20
2438,32,15,20
2439,32,15,20
2440,32,15,20
2441,32,15,20
2442,32,15,20
2443,32,15,20
2444,32,15,20
2445,32,15,20
2446,32,15,20
2447,32,15,20
2448,32,15,20
2449,32,15,20
2450,32,15,20
2451,32,15,20
2452,32,15,20
2453,32,15,20
2454,32,15,20
2455,32,15,20
2456,32,15,20
2457,32,15,20
2458,32,15,20
2459,32,15,20
2460,32,15,20
2461,32,15,20
2462,32,15,20
2463,32,15,20
2464,32,15,20
2465,32,15,20
2466,32,15,20
2467,32,15,20
2468,32,15,20
2469,32,15,20
2470,32,15,20
2471,32,15,20
2472,32,15,20
2473,32,15,20
2474,32,15,20
2475,32,15,20
2476,32,15,20
2477,32,15,20
2478,32,15,20
2479,32,15,20
2480,32,15,20
2481,32,15,20
2482,32,15,20
2483,32,15,20
2484,32,15,20
2485,32,15,20
2486,32,15,20
2487,32,15,20
2488,32,15,20
2489,32,15,20
2490,32,15,20
2491,32,15,20
2492,32,15,20
2493,32,15,20
2494,32,15,20
2495,32,15,20
2496,32,15,20
2497,32,15,20
2498,32,15,20
2499,32,15,20
